Name,URL
Inselschule Zizishausen Grundschule,http://www.schulliste.eu/schule/248-inselschule-zizishausen-grundschule/
MÃ¶rike-Schule Grund- und Werkrealschule,http://www.schulliste.eu/schule/249-morike-schule-grund-und-werkrealschule/
Braikeschule Grundschule,http://www.schulliste.eu/schule/250-braikeschule-grundschule/
Kirchrainschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/251-kirchrainschule-grund-und-werkrealschule/
Pfingstweideschule Grundschule Kemnat,http://www.schulliste.eu/schule/252-pfingstweideschule-grundschule-kemnat/
Klosterhofschule Nellingen Grundschule,http://www.schulliste.eu/schule/253-klosterhofschule-nellingen-grundschule/
Lindenschule Grundschule Nellingen Parksiedlung,http://www.schulliste.eu/schule/254-lindenschule-grundschule-nellingen-parksiedlung/
Grundschule Ruit,http://www.schulliste.eu/schule/255-grundschule-ruit/
Grundschule Ruit AuÃenstelle Schillerschule,http://www.schulliste.eu/schule/256-grundschule-ruit-au-enstelle-schillerschule/
WasenÃ¤ckerschule Grundschule Scharnhausen,http://www.schulliste.eu/schule/257-wasenackerschule-grundschule-scharnhausen/
Erich-KÃ¤stner-Schule Grund- und Werkrealschule,http://www.schulliste.eu/schule/258-erich-kastner-schule-grund-und-werkrealschule/
Schule im Park Grund- und Werkrealschule,http://www.schulliste.eu/schule/259-schule-im-park-grund-und-werkrealschule/
Sibylle-von-der-Teck-Schule Grundschule,http://www.schulliste.eu/schule/261-sibylle-von-der-teck-schule-grundschule/
Burgschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/262-burgschule-grund-und-werkrealschule/
Panoramaschule Grundschule,http://www.schulliste.eu/schule/263-panorama-grundschule/
LÃ¼tzelbachschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/264-lutzelbachschule-grund-und-werkrealschule/
Brunnenschule Grundschule Reichenbach an der Fils,http://www.schulliste.eu/schule/265-brunnenschule-grundschule-reichenbach-an-der-fils/
Limburg-Grundschule,http://www.schulliste.eu/schule/266-limburg-grundschule/
Gartenschule Grundschule Wendlingen,http://www.schulliste.eu/schule/267-gartenschule-grundschule-wendlingen/
Ludwig-Uhland-Schule Grund- und Werkrealschule AuÃenstelle Grundschule Lindenschule,http://www.schulliste.eu/schule/268-ludwig-uhland-schule-grund-und-werkrealschule-au-enstelle-grundschule-lindenschule/
Schlossgartenschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/269-schlossgartenschule-grund-und-werkrealschule/
Teckschule Grund- und FÃ¶rderschule,http://www.schulliste.eu/schule/270-teckschule-grund-und-forderschule/
Teckschule Grund- und FÃ¶rderschule AuÃenstelle Katzenstein,http://www.schulliste.eu/schule/271-teckschule-grund-und-forderschule-au-enstelle-katzenstein/
Grundschule Wolfschlugen,http://www.schulliste.eu/schule/272-grundschule-wolfschlugen/
Grundschule Adelberg,http://www.schulliste.eu/schule/273-grundschule-adelberg/
Albert-Schweitzer-Schule Albershausen Gemeinschaftsschule,http://www.schulliste.eu/schule/274-albert-schweitzer-schule-grund-und-werkrealschule-albershausen/
Heinrich-Schickhardt-Schule Bad Boll Grund- und Werkrealschule,http://www.schulliste.eu/schule/275-heinrich-schickhardt-schule-bad-boll-grund-und-werkrealschule/
Hiltenburgschule Grundschule,http://www.schulliste.eu/schule/276-hiltenburgschule-grundschule/
Ulrich-Schiegg-Schule  Gosbach,http://www.schulliste.eu/schule/277-ulrich-schiegg-schule-grundschule-gosbach/
Grundschule UnterbÃ¶hringen,http://www.schulliste.eu/schule/278-grundschule-unterbohringen/
Friedrich-von-BÃ¼ren-Schule Grundschule,http://www.schulliste.eu/schule/279-friedrich-von-buren-schule-grundschule/
Grundschule Treffelhausen,http://www.schulliste.eu/schule/280-grundschule-treffelhausen/
Paul-Roth-Schule Grundschule,http://www.schulliste.eu/schule/281-paul-roth-schule-grundschule/
Grundschule Reichenbach,http://www.schulliste.eu/schule/282-grundschule-reichenbach/
Messelbergschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/283-messelbergschule-grund-und-werkrealschule/
Messelbergschule Grund- und Werkrealschule AuÃenstelle Grundschule Reichenbach,http://www.schulliste.eu/schule/284-messelbergschule-grund-und-werkrealschule-au-enstelle-grundschule-reichenbach/
Messelbergschule Grund- und Werkrealschule AuÃenstelle Grundschule Winzingen,http://www.schulliste.eu/schule/285-messelbergschule-grund-und-werkrealschule-au-enstelle-grundschule-winzingen/
Steingarten-Grundschule,http://www.schulliste.eu/schule/286-steingarten-grundschule/
Grundschule DÃ¼rnau-Gammelshausen,http://www.schulliste.eu/schule/287-grundschule-durnau-gammelshausen/
Grundschule BÃ¼nzwangen,http://www.schulliste.eu/schule/288-grundschule-bunzwangen/
"Hardt-Schule Grund-, Haupt- und Werkrealschule",http://www.schulliste.eu/schule/289-hardt-schule-grund-haupt-und-werkrealschule/
Markt-Grundschule,http://www.schulliste.eu/schule/290-markt-grundschule/
Grundschule Weiler,http://www.schulliste.eu/schule/291-grundschule-weiler/
Grundschule RosswÃ¤lden,http://www.schulliste.eu/schule/292-grundschule-rosswalden/
Schiller-Schule Grund- und Werkrealschule,http://www.schulliste.eu/schule/293-schiller-schule-grund-und-werkrealschule/
Silcher-Schule Grund- und Werkrealschule,http://www.schulliste.eu/schule/294-silcher-schule-grund-und-werkrealschule/
Grundschule Aufhausen,http://www.schulliste.eu/schule/295-grundschule-aufhausen/
Albert-Einstein-Schule Grundschule,http://www.schulliste.eu/schule/296-albert-einstein-schule-grundschule/
Lindenschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/297-lindenschule-grund-und-werkrealschule/
Tegelbergschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/298-tegelbergschule-grund-und-werkrealschule/
Uhland-Schule Grund- und Werkrealschule,http://www.schulliste.eu/schule/299-uhland-schule-grund-und-werkrealschule/
Grundschule Eybach,http://www.schulliste.eu/schule/300-grundschule-eybach/
Hohensteinschule Gingen an der Fils Grund- und Hauptschule,http://www.schulliste.eu/schule/301-hohensteinschule-gingen-an-der-fils-grund-und-hauptschule/
Haier-Schule Grund- und Werkrealschule Faurndau,http://www.schulliste.eu/schule/302-haier-schule-grund-und-werkrealschule-faurndau/
Albert-Schweitzer-Schule Grund- und Werkrealschule,http://www.schulliste.eu/schule/303-albert-schweitzer-schule-grund-und-werkrealschule/
Walther-Hensel-Schule Grund- und Werkrealschule,http://www.schulliste.eu/schule/304-walther-hensel-schule-grund-und-werkrealschule/
Uhland-Grundschule,http://www.schulliste.eu/schule/305-uhland-grundschule/
SÃ¼dstadt-Schule Grundschule,http://www.schulliste.eu/schule/306-sudstadt-schule-grundschule/
Meerbach-Grundschule Bartenbach,http://www.schulliste.eu/schule/307-meerbach-grundschule-bartenbach/
Grundschule Bezgenriet,http://www.schulliste.eu/schule/308-grundschule-bezgenriet/
Grundschule Hohenstaufen,http://www.schulliste.eu/schule/309-grundschule-hohenstaufen/
Bodenfeld-Grundschule,http://www.schulliste.eu/schule/310-bodenfeld-grundschule/
Blumhardt- Grundschule,http://www.schulliste.eu/schule/311-blumhardt-grundschule/
Ursenwangschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/312-ursenwangschule-grund-und-werkrealschule/
Schiller-Grundschule Faurndau,http://www.schulliste.eu/schule/313-schiller-grundschule-faurndau/
Janusz-Korczak-Schule Grundschule im Reusch,http://www.schulliste.eu/schule/314-janusz-korczak-schule-grundschule-im-reusch/
Grundschule im Stauferpark,http://www.schulliste.eu/schule/315-grundschule-im-stauferpark/
Grundschule Holzheim,http://www.schulliste.eu/schule/316-grundschule-holzheim/
Grundschule Gruibingen,http://www.schulliste.eu/schule/317-grundschule-gruibingen/
Grundschule Hattenhofen,http://www.schulliste.eu/schule/318-grundschule-hattenhofen/
Heinrich-Schickhardt-Schule Bad Boll Grund- und Werkrealschule AuÃenstelle Werkrealschule Heiningen,http://www.schulliste.eu/schule/319-heinrich-schickhardt-schule-bad-boll-grund-und-werkrealschule-au-enstelle-werkrealschule-heiningen/
Ernst-Weichel-Schule Grundschule,http://www.schulliste.eu/schule/320-ernst-weichel-schule-grundschule/
Schule am Sellenberg Grundschule Westerheim AuÃenstelle Grundschule Hohenstadt,http://www.schulliste.eu/schule/321-schule-am-sellenberg-grundschule-westerheim-au-enstelle-grundschule-hohenstadt/
Gottfried-von-Spitzenberg-Schule Grund- und Hauptschule,http://www.schulliste.eu/schule/322-gottfried-von-spitzenberg-schule-grund-und-hauptschule/
Grundschule Lauterstein,http://www.schulliste.eu/schule/323-grundschule-lauterstein/
Felix-Nabor-Schule Grundschule,http://www.schulliste.eu/schule/324-felix-nabor-schule-grundschule/
Schurwaldschule Werkrealschule und Realschule,http://www.schulliste.eu/schule/325-schurwaldschule-werkrealschule-und-realschule/
Georg-Thierer-Grundschule,http://www.schulliste.eu/schule/326-georg-thierer-grundschule/
Staufeneckschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/327-staufeneckschule-grund-und-werkrealschule/
Albert-Schweitzer-Schule Grund-und Werkrealschule Albershausen AuÃenstelle Werkrealschule Schlierbac,http://www.schulliste.eu/schule/328-albert-schweitzer-schule-grund-und-werkrealschule-albershausen-au-enstelle-werkrealschule-schlierbac/
Grundschule Schlierbach,http://www.schulliste.eu/schule/329-grundschule-schlierbach/
Johann-Georg-Fischer-Grund-und Werkrealschule,http://www.schulliste.eu/schule/330-johann-georg-fischer-grund-und-werkrealschule/
Hornwiesen-Grundschule,http://www.schulliste.eu/schule/331-hornwiesen-grundschule/
Hieberschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/332-hieberschule-grund-und-werkrealschule/
Hieberschule Grund- und Werkrealschule AuÃenstelle Grundschule Haldenberg,http://www.schulliste.eu/schule/333-hieberschule-grund-und-werkrealschule-au-enstelle-grundschule-haldenberg/
Grundschule am Lindach Holzhausen,http://www.schulliste.eu/schule/334-grundschule-am-lindach-holzhausen/
Grundschule Sparwiesen,http://www.schulliste.eu/schule/335-grundschule-sparwiesen/
Grundschule im Nassachtal,http://www.schulliste.eu/schule/336-grundschule-im-nassachtal/
Stauferschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/337-stauferschule-grund-und-werkrealschule/
Grund- und Werkrealschule Deggingen AuÃenstelle Werkrealschule Wiesensteig,http://www.schulliste.eu/schule/338-grund-und-werkrealschule-deggingen-au-enstelle-werkrealschule-wiesensteig/
Franz-Xaver-Messerschmidt-Schule Grundschule,http://www.schulliste.eu/schule/339-franz-xaver-messerschmidt-schule-grundschule/
Albert-Schweitzer-Schule Grund-und Werkrealschule Albershausen AuÃenstelle Werkrealschule Zell unter,http://www.schulliste.eu/schule/340-albert-schweitzer-schule-grund-und-werkrealschule-albershausen-au-enstelle-werkrealschule-zell-unter/
Apfelbachschule Grundschule,http://www.schulliste.eu/schule/341-apfelbachschule-grundschule/
Friedrich-HÃ¶lderlin-Schule Grund- und Werkrealschule Asperg,http://www.schulliste.eu/schule/342-friedrich-holderlin-schule-grund-und-werkrealschule-asperg/
Goetheschule Grundschule Asperg,http://www.schulliste.eu/schule/343-goetheschule-grundschule-asperg/
Friedrich-Schelling-Schule Grund- und Werkrealschule Besigheim,http://www.schulliste.eu/schule/344-friedrich-schelling-schule-grund-und-werkrealschule-besigheim/
KreuzÃ¤cker-Grundschule Ottmarsheim,http://www.schulliste.eu/schule/345-kreuzacker-grundschule-ottmarsheim/
Hiller-Schule Grundschule Bietigheim,http://www.schulliste.eu/schule/346-hiller-schule-grundschule-bietigheim/
Hiller-Schule Grundschule Bietigheim AuÃenstelle Metterzimmern,http://www.schulliste.eu/schule/347-hiller-schule-grundschule-bietigheim-au-enstelle-metterzimmern/
Schule im Buch Grund- und Werkrealschule,http://www.schulliste.eu/schule/348-schule-im-buch-grund-und-werkrealschule/
Schule im Sand Grund- und Werkrealschule Bietigheim,http://www.schulliste.eu/schule/349-schule-im-sand-grund-und-werkrealschule-bietigheim/
Grundschule Weimarer Weg Bietigheim,http://www.schulliste.eu/schule/350-grundschule-weimarer-weg-bietigheim/
Schillerschule Grundschule Bissingen,http://www.schulliste.eu/schule/351-schillerschule-grundschule-bissingen/
Schillerschule Grundschule Bissingen AuÃenstelle Ludwig-Heyd-Grundschule,http://www.schulliste.eu/schule/352-schillerschule-grundschule-bissingen-au-enstelle-ludwig-heyd-grundschule/
Waldschule Grund- und Werkrealschule Bissingen,http://www.schulliste.eu/schule/353-waldschule-grund-und-werkrealschule-bissingen/
Ganerbenschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/354-ganerbenschule-grund-und-werkrealschule/
Konrad-Kocher-Schule Grund- und Hauptschule mit Werkrealschule,http://www.schulliste.eu/schule/355-konrad-kocher-schule-grund-und-hauptschule-mit-werkrealschule/
Grundschule Heimerdingen,http://www.schulliste.eu/schule/356-grundschule-heimerdingen/
Theodor-Heuglin-Schule Grund- und Hauptschule mit Werkrealschule Hirschlanden-SchÃ¶ckingen,http://www.schulliste.eu/schule/357-theodor-heuglin-schule-grund-und-hauptschule-mit-werkrealschule-hirschlanden-schockingen/
Wilhelmschule Grundschule,http://www.schulliste.eu/schule/358-wilhelmschule-grundschule/
Grund- und Hauptschule mit Werkrealschule Eberdingen,http://www.schulliste.eu/schule/359-grund-und-hauptschule-mit-werkrealschule-eberdingen/
Grund- und Hauptschule mit Werkrealschule Eberdingen AuÃenstelle Grundschule Nussdorf,http://www.schulliste.eu/schule/360-grund-und-hauptschule-mit-werkrealschule-eberdingen-au-enstelle-grundschule-nussdorf/
Enzweihinger Grund- und Werkrealschule Vaihingen a.d. Enz AuÃenstelle Werkrealschule Eberdingen,http://www.schulliste.eu/schule/361-enzweihinger-grund-und-werkrealschule-vaihingen-a-d-enz-au-enstelle-werkrealschule-eberdingen/
Astrid-Lindgren-Schule Grundschule,http://www.schulliste.eu/schule/362-astrid-lindgren-schule-grundschule/
Grundschule Erligheim-Hofen,http://www.schulliste.eu/schule/363-grundschule-erligheim-hofen/
Flattichschule Grundschule,http://www.schulliste.eu/schule/364-flattichschule-grundschule/
GrÃ¼nlandschule Grundschule Geisingen,http://www.schulliste.eu/schule/365-grunlandschule-grundschule-geisingen/
Kasteneckschule Grundschule Heutingsheim,http://www.schulliste.eu/schule/366-kasteneckschule-grundschule-heutingsheim/
"Oscar-Paret-Schule Werkreal-, Realschule und Gymnasium",http://www.schulliste.eu/schule/367-oscar-paret-schule-werkreal-realschule-und-gymnasium/
Grundschule Gemmrigheim,http://www.schulliste.eu/schule/368-grundschule-gemmrigheim/
Schule auf dem Laiern Grund-u.Werkrealschule Kirchheim a. Neckar AuÃenst. Werkrealschule Gemmrigheim,http://www.schulliste.eu/schule/369-schule-auf-dem-laiern-grund-u-werkrealschule-kirchheim-a-neckar-au-enst-werkrealschule-gemmrigheim/
Breitwiesenschule Grundschule,http://www.schulliste.eu/schule/370-breitwiesenschule-grundschule/
Pestalozzi-Schule Grund- und Hauptschule mit Werkrealschule,http://www.schulliste.eu/schule/371-pestalozzi-schule-grund-und-hauptschule-mit-werkrealschule/
Pestalozzi-Schule Grund- und Hauptschule mit Werkrealschule Gerlingen AuÃenstelle Grundschule Waldsc,http://www.schulliste.eu/schule/372-pestalozzi-schule-grund-und-hauptschule-mit-werkrealschule-gerlingen-au-enstelle-grundschule-waldsc/
Wunnensteinschule Grundschule,http://www.schulliste.eu/schule/373-wunnensteinschule-grundschule/
Schillerschule Grundschule Grossingersheim,http://www.schulliste.eu/schule/374-schillerschule-grundschule-grossingersheim/
Schule auf dem Laiern Grund- und Werkrealschule Kirchheim am Neckar,http://www.schulliste.eu/schule/375-schule-auf-dem-laiern-grund-und-werkrealschule-kirchheim-am-neckar/
Teichwiesenschule Grundschule Korntal,http://www.schulliste.eu/schule/376-teichwiesenschule-grundschule-korntal/
Flattichschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/377-flattichschule-grund-und-werkrealschule/
Eugen-Bolz-Schule Grundschule,http://www.schulliste.eu/schule/378-eugen-bolz-schule-grundschule/
Schillerschule Grundschule,http://www.schulliste.eu/schule/379-schillerschule-grundschule/
Uhlandschule Grund- und Werkrealschule,http://www.schulliste.eu/schule/380-uhlandschule-grund-und-werkrealschule/
Jakob-Loeffler-Schule Grund- und Hauptschule mit Werkrealschule,http://www.schulliste.eu/schule/381-jakob-loeffler-schule-grund-und-hauptschule-mit-werkrealschule/
Anton-Bruckner-Schule Grundschule,http://www.schulliste.eu/schule/382-anton-bruckner-schule-grundschule/
Justinus-Kerner-Schule Werkrealschule,http://www.schulliste.eu/schule/383-justinus-kerner-schule-werkrealschule/
Bildungszentrum West Osterholz-Schule Grundschule,http://www.schulliste.eu/schule/384-bildungszentrum-west-osterholz-schule-grundschule/
Oststadtschule I Werkrealschule,http://www.schulliste.eu/schule/385-oststadtschule-i-werkrealschule/
Oststadtschule II Grundschule,http://www.schulliste.eu/schule/386-oststadtschule-ii-grundschule/
Oststadtschule II Grundschule AuÃenstelle Berliner Platz,http://www.schulliste.eu/schule/387-oststadtschule-ii-grundschule-au-enstelle-berliner-platz/
Pestalozzischule Grundschule,http://www.schulliste.eu/schule/388-pestalozzischule-grundschule/
SchlÃ¶sslesfeldschule Grundschule,http://www.schulliste.eu/schule/389-schlosslesfeldschule-grundschule/
Grundschule Hoheneck,http://www.schulliste.eu/schule/390-grundschule-hoheneck/
